TRUTH,TEXT,date,TRAININGSET
-1,Rumors Surface for #Apple #iPhone6S and #iPhone7 in 2015 #aapl http://t.co/Qinl78BI0D,7,1
-1,@Apple s new patent against broken screens http://t.co/l2KQQhV8dp  @TechCrunch #tech #iphone #business #innovation http://t.co/LVMNZPg36F,7,1
0,Steve Job's Deposition in #iPod Lawsuit Could Cost @Apple $1 Billion http://t.co/7vDXwvxKpe #MusicBiz #MusicIndustry #Apple,7,1
-1,@Apple s new patent against broken screens http://t.co/LSwPdLt8UD  @TechCrunch #tech #iphone #business #innovation,7,1
1,7 awesome paid #iPhone and #iPad apps that are free for a limited time via @BGR #aapl http://t.co/AAAkSIIgP0,7,1
-1,@wdtuts @baxleyglass does because one belongs to @Apple and the other to @Ang and the third is from @Adobe via #employeediscount.,7,1
-1,"#VerrÌ_cktes #GerÌ_cht: #iPhone6s zum @Apple [#Apple] Watch. (#Wednesday, 3 #December) http://t.co/scANaAuNPe",7,1
0,Did anyone update their Yosemite? My macbook is running like shit. @apple #apple,7,1
-1,RT @hypebot: Steve Job's Deposition in #iPod Lawsuit Could Cost @Apple $1 Billion http://t.co/7vDXwvxKpe #MusicBiz #MusicIndustry #Apple,7,1
1,"Kantar: iPhone 6 helps Apple gain share over Android, iPhone 5c outselling iPhone 6 Plus in US $AAPL #aapl
http://t.co/YLL678kOkn",7,1
0,"@jakeflem @Apple That sucks, don't know what it cost in dollars but for us that was å£400 :(",7,1
-1,#Google #Chromecast Surpasses #Apple TV In U.S. Sales http://t.co/dgebBbU5vq #aapl #amazon #amazonfiretv #amzn #appletv,7,1
-1,RT @KirkYuhnke: What do you think? Want an @Apple #Watch? http://t.co/7HjDjQ1iAb,7,1
-1,#AAPL:Google tops Apple...//feeds.foxbusiness.com/~r/foxbusiness/video/~3/-DbuiO5m0_M/,7,1
-1,"@jakeflem @Apple take it in. that's a faulty graphics card which was recalled. had exact prob, they replaced mine (for free) out of warranty",7,1
-1,MacBook Pro 13   Non-retina First Startup: http://t.co/9l6RK2OLq2 via @youtube @apple #macbook #macbookpro #startup #hipster,7,1
-1,MacBook Pro 13in Unboxing: http://t.co/F3IM9YbpxF via @youtube @apple #macbook #macbookpro #startup #hipster #unboxing,7,1
-1,iPad Mini Unboxing!: http://t.co/GnLy8W75nA via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unboxing,7,1
-1,iPad Mini First Time Startup!: http://t.co/vGHN798zzs via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unbox,7,1
-1,.@Apple patents new reflex drop technology for #Mobile devices|learn how this could come in handy #MobileDose http://t.co/BSGtvfPc5B,7,1
0,"@sethlouey @Apple iOS updates bricked Trish's phone too, seems like the Apple is getting a bit rotten",7,1
-1,UPDATE: #Intel #INTC Led Group Said to Back Plan That Would Limit #Qualcomm #QCOM Licensing Fees #AAPL #HPQ  http://t.co/sDjnCTSVCH,7,1
1,What's at the core of @Apple's new #iOS7? Excellent updates for your phone's #mobilesecurity. #McAfee - http://t.co/pVo68ZVdq4,7,1
-1,@jakeflem @Apple Some info for you: http://t.co/J79FnVB94e http://t.co/m3pclPVgGK http://t.co/J72WyhXxx1 Hope it helps. #PinkScreenOfDeath,7,1
-1,"FBI investigates iPad school programme $AAPL #aapl
http://t.co/s5ymu0u1Rb",7,1
-1,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/FrmecK7f8q",7,1
-1,"Hoping @Firefox does not cave! @Apple should allow other browser engines! #OpenUp
Could Soon Come To iOS TechCrunch  http://t.co/WGnY6XOarD",7,1
-1,#AAPL:5 companies growing faster than Apple...//rss.cnn.com/~r/rss/money_latest/~3/n1Ps4CmqWL4/index.html,7,1
-1,@buzz I sit home every Friday night waiting for an invitation to join an @Apple dev team.  (looks at his phone)   They'll call me one day.,7,1
-1,why isn't there a dreidel emoji @apple,7,1
-1,Bluetooth 4.2 to Bring Direct Internet Connectivity and Increased Speed http://t.co/w0hEGLfBpi #AAPL,7,1
0,"Guys at @Apple, is this serious? #Yosemite full of stupid and ugly bugs. Feeling #sad. (cc @tim_cook,@therealjonyive) http://t.co/42Mjc3SsJE",7,1
1,#iPhone6 #Plus Grabs 41% of U.S. #Phablet Sales #aapl http://t.co/BiTmwU5e4F,7,1
-1,It's important that Apple not become the developer for the world. We need people to invent their own stuff.' - Tim Cook CEO of @Apple,7,1
0,Can't believe @Apple said melted keys on Mac Pro is not under warranty for a machine less than a year old. Asking for å£500 to repair.,7,1
-1,"Huge iPhone 6 sales put Apple on course for record quarter $AAPL #aapl
http://t.co/2VIMb7QieI",7,1
-1,BLOCK TRADE detected in #AAPL,7,1
-1,CNBCTV:  #Apple takes the stand #aapl http://t.co/WNSSTkAAmM,7,1
-1,"Check out @Mercedes Benz For @Apple #iPad 2 &amp; 3 Tan Leather Case 9' Device, Beige. #MercedesBenz http://t.co/OSIY3SJrkF via @eBay",7,1
0,Hey @apple are you even thinking about fixing your wifi issues? #YosemiteProblems,7,1
-1,@GregBurke85 Just wait until @Apple Inquisition feels like @Apple Origins...,7,1
-1,"@ggheorghiu, @mhmcquiston's solution is offering an integration suite, something like @apple's approach",7,1
0,.@Samsungtweets adds some heavyhitting #digitalhealth partners to rival @Apple via @mobihealthnews http://t.co/2vBZ9L8UX5,7,1
0,"If you listen to @apple, you'd think the only way to keep your brain sharp is thru certain apps they provide/sell. Uh...reading, muhfugs",7,1
1,"The customer service from @apple  is the BEST. In for years having and enjoying their products, I have ZERO complains. Thanks #apple",7,1
-1,#New #foldable #Macbook #Pro falling on your laptop creates @Apple s latest innovation http://t.co/mHSuJO73X6,7,1
-1,where is kenneth @apple,7,1
0,// when i have gone through 6 iphone chargers in the past montht hank s @apple,7,1
0,RT @hypebot: Steve Job's Deposition in #iPod Lawsuit Could Cost @Apple $1 Billion http://t.co/7vDXwvxKpe #MusicBiz #MusicIndustry #Apple,7,1
-1,In the trickle of information @Apple has released on HealthKit @vincekuraitis note 'going braid' strategy #hcub2014 http://t.co/QvEz8C6572,7,1
-1,"Pegraton may Gain Orders for 50% of the 2015 4.7' iPhone 6S $AAPL #aapl
http://t.co/jjvkpoa01X",7,1
-1,RT @HamzeiAnalytics: BLOCK TRADE detected in #AAPL,7,1
-1,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/pBiVbGNMN2",7,1
1,@umo_games @Apple thanks for the info. Genius was able to get the computer booted by forcing the discreet video card on boot,7,1
-1,RT @drycomposites: transpartent resin infused #composite structures by @apple http://t.co/10yd6g3wK7,7,1
0,Every new iPhone or update spellcheck suppress my greatness more and more...stop trying to tell me what to type @apple!!!,7,1
-1,@TayLeanne15 @Apple you can!,7,1
0,you know why Mac users were so happy to get TurdBolt? because @apple eschewed eSATA since its inception. nut kicks to DEAD Steve.,7,1
-1,.@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem,7,1
-1,"Los Angeles Unified School District Reportedly Suspends iPad Purchases Following FBI Raid $AAPL #aapl
http://t.co/rbXXWU16f0",7,1
0,"More expensive @Apple products failing after less than 18 months.  No warranty, no recourse. Why is it we buy this junk again?",7,1
-1,"@thehill @Apple @tim_cook @WhiteHouse @jmhattem Obviously part of the left's multi-talented, super-successful gays in business agenda.",7,1
-1,Matthew Neville @Apple on the Shifting Role of #Customs Compliance at Global #Customs Compliance Forum http://t.co/72uILUUNjS #trade,7,1
-1,@leiahemilyy @Apple really???,7,1
-1,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem,7,1
-1,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem,7,1
-1,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem,7,1
-1,"Photo: CafÌ© Mac @Apple: check, Shady Groove @Google: check. For not being a techie, I seem to frequent... http://t.co/RpFTxGAr5L",7,1
-1,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem,7,1
1,Got to hear about the new patent by apple ... and that's a quite innovative idea.... @apple.  The mobile screen will never break in future,7,1
1,@jakeflem @Apple Yeay! Glad it all worked out for you :),7,1
-1,Apple Price-Target Rises to $140 http://t.co/qhDMdyRIBi #Apple #AAPL,7,1
0,@Apple pls let me know when yr sorti out problems wi ipadmini its freezing slow http://t.co/Ou8SsWA6jT,7,1
-1,Loved the discussion about @prcelines come back. @hblodget called it second to @apple turnaround #BI_IGNITION2014,7,1
-1,"The oddly uplifting story of the Apple co-founder who sold his stake for $800 
$AAPL #aapl
http://t.co/CiZbVR05PJ",7,1
-1,@umo_games @Apple ended up getting a new computer anyhow (work computer) Here's how you can switch between vid cards http://t.co/kuISePVc0o,7,1
0,Whoever downgrades from a iphone 6 to a 5S obviously doesn't understand the extra 20% battery life. Every morning my 5S is dead. @apple,7,1
0,@Shagale @apple why'd you do this to us?!,7,1
-1,"If @apple made tape dispensers and staplers, I would be all set! http://t.co/7Te2eBic10",7,1
-1,@Apple granted patent for tech that shifts iPhone's center-mass during fall to prevent damage to screen http://t.co/E310yYWXBi #USPTO,7,1
0,@HeadxCreeps @Apple fuck you apple,7,1
-1,@bonerforesst @HeadxCreeps @Apple bought this maybe two weeks ago and it's already started lol. http://t.co/BZGCdtmHEA,7,1
-1,.@Google Trumps @Apple In Streaming Media Sales http://t.co/obPlpnWhXW @mp_gavin,7,1
-1,.@Google Trumps @Apple In Streaming Media Sales http://t.co/3DWuvAILFr,7,1
0,This new phone sucks I can't make it stand up or on its side I can't wait for the iPhone 7 @apple fix this you dingles,7,1
0,Idk if it's my phone or WHAT ! Ip6 ain't shit but problems. @apple fix this shit !!,7,1
0,"The iPhone 6 May Have A Longer Upgrade Cycle - If So, Expect Unit Sales To Fall $AAPL #aapl
http://t.co/eP1ZksHNqJ",7,1
-1,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem,7,1
0,waiting a week for a DUNS number is preventing me from being able to build and release a client's iOS app. @apple why do you hate me so?,7,1
-1,Pegatron May Handle More Than Half of 'iPhone 6s' Orders in 2015 [iOS Blog] http://t.co/MV4Qyd77o3 #AAPL,7,1
0,"last month ip cable this month earpiece, give me a break @apple",7,1
-1,Is It Time to Buy the Dip in Apple Inc. Stock? http://t.co/yDiX7wZOLP #AAPL,7,1
0,"More Evidence That Apple, Inc. Needs to Refresh Apple TV http://t.co/thn87b3iTb #AAPL",7,1
0,@Apple sometimes I have to restart my phone to make Siri do speak selection and it's annoying #fixit,7,1
-1,@Apple is always the '#talk of the #town'. #CrescentGate,7,1
0,#AAPL:Apple back in court with $1 billion on the line...http://t.co/MdUQi14XQK,7,1
-1,Not sure if I want the 6 or the 6 plus @apple #iphone6 #iphone6plus #iphone http://t.co/BxjgPUDtc6 http://t.co/WPag3BqwKp,7,1
1,"Companies i admire : @3QDigital @vaynermedia @apple. It must rocks to work there, because mainly of their boss and their culture.",7,1
-1,"Is It Time to Buy the Dip in Apple Inc. Stock? $AAPL #aapl
http://t.co/mzLzxlhEsl",7,1
-1,Is It Time to Buy the Dip in #Apple Inc. Stock? | The Motley Fool #aapl http://t.co/bVdhycYaUE,7,1
-1,"More Evidence That #Apple, Inc. Needs to Refresh #AppleTV | The Motley Fool #aapl http://t.co/UGec9C70Mr",7,1
1,dear @apple Karen wins for best customer service ever. she waited on hold for 12 minutes to help me while I waited on hold w/ my bank,7,1
1,@ABillaut @VaynerMedia @Apple Thanks so much!,7,1
-1,"Why isn't there a vomiting emoji yet, @apple http://t.co/iqxtSXmUCK",7,1
-1,@Cyrus_T_Virus @Apple good god lmao. burn daytona to the ground,7,1
0,Julian Robertson Still Bullish On Apple Inc. http://t.co/TZR1tF5Gv6 #AAPL,7,1
-1,#New #foldable #Macbook #Pro falling on your laptop creates @Apple s lateståÊinnovation http://t.co/4z1FkmbKKX,7,1
1,"Apple's iPhone Gained Significant Share In The US, Japan, Germany And Great Britain http://t.co/m6e1RP7g6C via @forbes #AAPL #iPhone6",7,1
-1,"@Apple @tim_cook question,
Will Passbook ever do anything?",8,1
0,Why did @apple send me a new computer today and it is broken... #whyamihavingtomakegeniusbarappointmentsalready,8,1
0,"OK, utterly rediculous! Takes 2 hrs to do a simple thing like syncing a ringtone? Itunes Accessability is horific! Again! Rediculous! @Apple",8,1
-1,A Lawsuit Asks Whether #Apple Used #iTunes For Price-Fixing #aapl http://t.co/UqL1ffo0pc,8,1
-1,"Apple hints at work on VR gaming &amp; user interfaces for future products, Oculus and Leap experts wanted $AAPL #aapl
http://t.co/hNnaxWneMA",8,1
0,RT @SaifBinS3eed: This new phone sucks I can't make it stand up or on its side I can't wait for the iPhone 7 @apple fix this you dingles,8,1
1,Goodbye graphics problems. Thank you @apple for such great customer service. http://t.co/XVB8utXOU3,8,1
1,Goodbye graphics problems. Thank you @apple for such great customer service. http://t.co/uvohriZKYE,8,1
1,#Apple dominates mobile online shopping at 78 percent in US #aapl http://t.co/1fqoPIhObO,8,1
-1,#Jobs Said #Apple Took Pains to Protect Record Contracts #SteveJobs #aapl http://t.co/5PlKs2LRTT,8,1
0,Hey @Apple I think u need a new product: iPster,8,1
-1,RT @ppropp: Our buddies @ArccosGolf are at eye level in the @apple store #startups @ctnext @StamfordiCenter #nice http://t.co/r3j9yZ5G8u,8,1
-1,@whereiscooldude @Apple I kind of thought that before hand,8,1
-1,"All in the wrist: Devs embrace future of Apple Watch apps $AAPL #aapl
http://t.co/fUKLqn6J0G",8,1
-1,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/bDEayGr5IG",8,1
0,@BestBuySupport Now I'm being told because it was an @Apple product the price can't be overrided. Must pay full price then call back for an,8,1
-1,"@Cyrus_T_Virus @Apple same, really",8,1
-1,"RT @Cyrus_T_Virus: Why isn't there a vomiting emoji yet, @apple http://t.co/iqxtSXmUCK",8,1
-1,"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/bDEayGr5IG",8,1
0,My phone died on 23% @apple what the fuck is this,8,1
-1,"#AAPL:Apple's iPhone Gained Significant Share In The US, Japan, Germany And ...http://t.co/xY7bTzgSvy",8,1
1,I just got my powerbeats2 back from repair. Shoutout to @Apple x @Beatsbydre,8,1
1,@sashametro @mayhembcn @apple happy to help..if u use kind words :). Using apple process is free and fast. http://t.co/qQGQokjaxE. DM with ?,8,1
-1,"Why Apple Failed to Make Sapphire iPhones $AAPL #aapl
http://t.co/lVWKvsxOGu",8,1
0,"Note to @apple, Mail STILL has trouble sending.  The last update didn't fix it.  Mail that doesn't send?  Not so useful.",8,1
1,@jakeflem @Apple good we got a new shiny macs too so we will keep this handy!,8,1
0,"Fucking goddamn stupid @apple @iTunes , ur too fucked up! #JustSayin #iTunes",8,1
-1,RT @evilhag_: why isn't there a dreidel emoji @apple,8,1
0,my phone dropped and this happened?? @apple you wanna help me out http://t.co/O76sbWX03n,8,1
-1,@CHAYILTrading #ChartOfTheDay Apple #AAPL http://t.co/QRVLWmGw1Z,8,1
-1,"Dear @Amazon, if @Apple could do it, you can too! http://t.co/l9vbG8JXcL",8,1
1,"Apple's iPhone Gained Significant Share In The US, Japan, Germany And Great Britain $AAPL #aapl
http://t.co/KOUGLOzPZ8",8,1
0,RT @ColtonObrian: My phone died on 23% @apple what the fuck is this,8,1
0,Activation of AirDrop on iOS 8.1.1 kills WiFi !! What have you done @Apple ???,8,1
-1,@GregBurke85 @Apple I can't wait for your technology analysis firm to go public with the stock symbol $RONG,8,1
-1,Jimmy Iovine to Apple: 'You Have a Hole in Music Right Now; Let Me Plug It' http://t.co/RwolD40zwI #AAPL,8,1
-1,How To Use #iOS8 Continuity | Know Your Mobile http://t.co/Bf2smNeBEe #aapl,8,1
0,@apple  #ios8 #iphone6 #issues device with voicemail. 4 the phone being a phone it seems under developed. Ie:listen message and take a note!,8,1
1,"Apple's iPhone 6 Plus Amazingly Captures 41% of the Phablet Market Right out of the Gate $AAPL #aapl
http://t.co/hv7jiOO6S0",8,1
-1,BloombergTV:  #iPod Trial: Consumers Had Other MP3 Options: Gauna http://t.co/yNfVXKsnda via @BloombergTV #aapl,8,1
-1,Check out your local @Apple store &amp; pick up our Smart Thermometer this #flu season  http://t.co/ZDX6u4fodx #apple http://t.co/giFpyQcUWW,8,1
1,"The iPhone 6 Plus Will Be Huge In China This Spring $AAPL #aapl
http://t.co/9n6hBzsuVJ",8,1
-1,"RT @JPDesloges: The iPhone 6 Plus Will Be Huge In China This Spring $AAPL #aapl
http://t.co/9n6hBzsuVJ",8,1
-1,"APPLE - Fibonacci Technicals Levels - LAST  Intraday  Update - $AAPL #aapl 
http://t.co/Eyv06mibko",8,1
-1,"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - LAST  Intraday  Update - $AAPL #aapl 
http://t.co/Eyv06mibko",8,1
-1,Srsly - get it RT @kinsa Check out your local @Apple store &amp; pick up our Smart Thermometer this #flu season  http://t.co/e8PZ58JyeO  #apple,8,1
-1,@AppStore @apple When is the release for the new #infiniteflight update in the appstore? @flyingdevstudio says the Update is in your hands,8,1
0,@googlenexus Support said can't test NFC so can't assume my phone is not working. Keep saying can't DOES HELP. I'll go back to @Apple.,8,1
0,.@tim_cook That rage when dealing @Apple Geniuses when they maintain 'it's not a known issue' when a simple google search shows it's a big 1,8,1
-1,CNBC TV:  Day 2: #Apple antitrust trial http://t.co/FjfBE4VQqI #aapl,8,1
